AF3_mean,AF3_std,AF3_var,AF3_min,AF3_max,AF3_median,AF3_skew,AF3_kurtosis,AF3_energy,AF3_entropy,AF3_delta_power,AF3_theta_power,AF3_alpha_power,AF3_beta_power,AF3_gamma_power,T7_mean,T7_std,T7_var,T7_min,T7_max,T7_median,T7_skew,T7_kurtosis,T7_energy,T7_entropy,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_gamma_power,Pz_mean,Pz_std,Pz_var,Pz_min,Pz_max,Pz_median,Pz_skew,Pz_kurtosis,Pz_energy,Pz_entropy,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_gamma_power,T8_mean,T8_std,T8_var,T8_min,T8_max,T8_median,T8_skew,T8_kurtosis,T8_energy,T8_entropy,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_gamma_power,AF4_mean,AF4_std,AF4_var,AF4_min,AF4_max,AF4_median,AF4_skew,AF4_kurtosis,AF4_energy,AF4_entropy,AF4_delta_power,AF4_theta_power,AF4_alpha_power,AF4_beta_power,AF4_gamma_power,file_name,condition,label,label_name
0.23335079534850053,487.8930753608016,238039.65298502083,-3174.2463706971967,4346.017759806791,-0.41068170476737104,-0.04365463873930921,11.631179820961917,238039.7074376145,0.0697564830991737,139061.8901067146,5073.269696987994,826.4322406828119,782.3348479492497,463.5092239390602,1.2700786444887722,762.7528389329975,581791.8933003473,-5200.392226380397,4687.460355947382,54.97030735828696,-0.8252379095166933,4.762937127066907,581793.5064001104,0.05787120306611353,360515.52745207393,21543.88439144133,4389.139211072394,3704.208291303134,2248.3009208619033,0.34464220149318037,275.0370912888295,75645.40158461995,-2208.391714784491,1882.8332043346863,4.778149751985322,-1.7935156400480574,14.031582312579612,75645.52036286701,0.11603056279998075,38441.99690062218,2053.756705094199,493.76519423132834,640.1334875543841,338.8233200233907,0.40057357765122,427.50054230039666,182756.71366713324,-2960.9919714786365,2385.95164386102,9.653603372143682,-0.9493635658247764,8.378852180927396,182756.87412632437,0.09648080473026985,100657.12192626005,3711.3750751178663,686.4994620070937,787.088310696417,453.7341508266651,0.3034675705251954,464.7486083800812,215991.26899122208,-3168.2923442707715,2599.5211237763706,5.160108480570132,-0.7923764050832602,8.315368949698122,215991.36108378845,0.09045572005996037,119044.83667845727,3998.8645393957113,702.0359206030843,775.4941190015205,419.7969802652734,1 (1).edf,CMPS,1,Stress
-0.9163950483480768,146.19602778323124,21373.278539595325,-1536.2905925217317,1257.287154493444,-3.19274908975322,-0.713230296527579,33.71754400149783,21374.11831947996,0.1469317773920388,12171.554326650714,518.2460471442344,112.68554936413703,59.08176371820644,22.882978893642655,0.5910962097869952,407.58444208773506,166125.07743197025,-4255.165240584643,2196.118410881739,19.033530127390712,-1.3170188157179794,18.592898958266435,166125.4268266995,0.0780846370840418,93862.24003039712,2888.7327542819235,401.4870152587823,175.64608965592197,45.36635040099474,-0.11828715017341737,136.44137729304674,18616.249437623534,-1408.9347558213535,1356.9523591206375,-0.09274872116626834,-1.5203572048056915,46.325982167995924,18616.26342947343,0.14026620308762489,8438.38009083001,180.9478564349705,68.47675506095392,71.38005171825692,28.50220595936352,-0.07699511414586309,137.04820201097266,18782.20967444037,-1583.0399236563978,1369.2280555631903,-0.40050246689178004,-1.8344243478713547,49.45685074233664,18782.215602687975,0.13179997504705396,8400.728155032804,158.2500976348703,53.94510226381777,69.39257697072304,35.65900034302538,-0.5707885629995568,150.46142875198595,22638.641542088943,-1546.6922667717286,1374.0871874652955,-2.824354968860436,-0.8550305324796887,34.93173931917623,22638.96734167259,0.1435528719010288,11601.817946771263,421.7625256913507,99.55363282747226,65.40763794961028,25.93265957629776,1 (10).edf,CMPS,1,Stress
0.11901966409723053,105.21640302754334,11070.49146605443,-952.3941499947852,988.688013650867,-3.991150515387961,0.014249349754665235,7.265788546827812,11070.505631734868,0.22304513741487525,4962.7328853280205,208.9377288411648,76.67788960969114,97.15922660846658,22.820125586054704,0.01235021596173163,95.80806383794028,9179.18509637484,-896.932605866524,940.7479425463578,-0.21148518485077689,-0.4076902155874463,7.315287104367158,9179.185248902675,0.23191337988241398,4190.882569706761,104.48995519794252,42.11123310966847,49.89703232835432,22.896102276178695,-0.0016207760819898476,83.95762987174176,7048.883613680384,-728.561561783328,858.6716187160926,-4.529547152248677,0.059433748599002266,7.518770169432818,7048.883616307299,0.26239834756764535,2888.7873201556604,131.11927989139662,86.34990144945817,69.03785685346463,17.436604044976942,-0.18032714722922968,78.3750744155121,6142.652289637059,-818.6990898203079,1042.6786586961252,-0.6918664020554435,-0.29106506944042077,16.37773652074947,6142.6848075170865,0.2188214030712066,2905.6199038449654,213.67538546527283,104.77462649536074,94.5439574682352,23.953788466785117,0.0691479090200088,99.90257268439004,9980.524028959835,-902.904372685492,1464.3583719245116,-2.750666410664674,0.2807234027399847,13.3964992206962,9980.528810393156,0.1807421961031245,4372.33062873112,163.74518705735852,79.87388338340054,163.8284540705661,23.590226562124794,1 (11).edf,CMPS,1,Stress
-0.2327936511680498,160.2025203324645,25664.8475208737,-1257.964948244705,1940.2901319236878,-5.963179999375887,1.507686344918687,19.785750785951144,25664.901713757714,0.13836390758388284,15182.603337250186,791.8752845839659,266.12552462480744,215.34272202064585,49.59695501849288,0.20067396389860825,107.07000991604937,11463.987023422911,-623.8005710718766,656.0736618291004,1.5143205649350886,-0.02749304476671511,4.4366841580831275,11464.0272934627,0.3334339868956713,1092.3906951014637,453.7897393445627,549.738172525507,3508.7663147390663,5220.355006885785,-0.23929522631821865,149.16399552282644,22249.897560333786,-1373.9052029387842,1705.4870171619825,-1.4013228777259679,0.689130649631449,15.64588464486689,22249.954822539123,0.14189943940197192,13191.525727010918,760.178674227779,287.6048470993327,247.5058995163081,60.576191966200874,-0.015772269412418924,28.342852421741792,803.3172834006347,-464.5249511110421,299.5627802832437,0.2853464112977638,-3.439774315183988,63.53968572822612,803.3175321651173,0.42054864058041325,239.769714366124,22.09034978900869,27.097378251219496,129.694849804117,129.6403068620011,-0.32816360279489654,160.73093237146804,25834.43262100143,-1209.3715298896373,1956.3509192276517,-4.025888105209412,1.4888891349187436,19.078686261067077,25834.54031235163,0.1399135522778363,15303.550168613758,765.1843987297839,271.2265879294911,216.97191136910368,49.254115575877506,1 (12).edf,CMPS,1,Stress
-1.045692519559115,399.39698231867294,159517.94948526233,-3217.1709280022255,4767.405136351538,-8.52428444980859,2.2965739130909175,33.95935108206866,159519.04295810784,0.059566751311747594,79637.2865282485,7277.375311977208,2601.1551828193624,1816.6043928452127,248.0501987522024,-0.5187278925325394,458.6849973624085,210391.92680535273,-6601.765368122934,4732.584836062054,1.3917853397409168,-1.086984111848544,32.633322543258636,210392.19588397932,0.04206434560546827,94336.18572259285,21406.957025383606,12131.861524556485,15095.0709302135,4573.4418391439785,0.19713294949380109,288.80277107020225,83407.04057782766,-3402.073432302652,3592.1775600134247,0.2373692947036085,0.5337522554417338,46.81630818340403,83407.07943922744,0.061724818520930605,37978.999681559304,5003.518941644425,1670.873817944495,1448.3668664447619,211.858819197677,0.04754536022848866,325.90701894549795,106215.38499794116,-3488.474866389332,4434.004046712812,-0.8875891157005955,0.746630103113907,40.072435796684836,106215.38725850245,0.05791490225834748,48484.16574121063,6784.27003444226,2186.933933574753,1663.8298528479663,219.54866640334342,-0.2626018067330639,381.8783278846767,145831.05730799667,-3598.0608198215305,4943.451048416745,-4.00880566037816,0.6860493172791492,30.009361905278823,145831.12626770558,0.055002257961651826,69093.6795307076,8926.642047102916,2670.577849948627,1869.4237448407719,204.6211914467783,1 (13).edf,CMPS,1,Stress
-0.07865374798364563,1035.31017921442,1071867.1671849943,-5203.797340985248,6359.033877058273,-11.256875972217895,0.2940308291550371,4.338318900677771,1071867.1733714063,0.049623794438583904,633627.0733572736,53123.68528426126,17845.802137801333,10011.742427118477,1397.3348096964596,0.570028188345243,1498.6546845854996,2245965.863630063,-7429.67690716676,6965.330318342722,20.99114701003183,-0.08993213144869078,2.0999715987910763,2245966.1885621985,0.042727845011727196,1309144.6947018155,142157.69763789122,54567.08075018512,47538.52561348844,11284.198669909863,-0.08371666564044687,959.2429030074708,920146.9469702,-5469.045380738969,6563.416902197327,-4.133183101074337,0.14614262269590333,5.332694487925874,920146.9539786801,0.046559587787272726,538961.6658740015,42393.994440534894,14656.969326122267,8024.303710874445,1105.2273325370709,-0.04317595562413571,980.3218955009432,961031.0187985623,-5417.988129516186,6377.1874533943255,-4.681988490517419,0.15659684668930057,5.084824780582533,961031.0206627256,0.047925700829654874,564010.3832526455,43863.75979756005,14959.227572452442,8078.640988551975,1169.4183096945746,-0.4185167207434773,998.1756545544413,996354.6373451874,-5463.3268613183245,6442.845100816037,-8.000702018094636,0.12893563121553428,4.718858925857931,996354.8125014328,0.04801652319543537,577911.7786866176,44259.471489571995,15026.190669727297,8250.593720613339,1133.3448155574588,1 (14).edf,CMPS,1,Stress
1.280858989204723,496.24961261994537,246263.6780254458,-3828.5504021409915,3481.9869766495685,-2.3920372215545704,0.37766520786551816,10.4430384681338,246265.31862519603,0.07245250491590276,123395.5779591176,4172.037539866013,1225.3528675975476,783.3160148031794,155.56654586056067,-0.8122746884496762,1108.4436158942688,1228647.2496167612,-5047.62495498403,4073.4949619011927,-68.15340757204319,0.0944231651071899,0.6460784068827881,1228647.909406931,0.06644077281111088,560016.7166437404,25469.233861646906,7522.445464430272,5151.162683138099,1140.958501142481,1.0574177385098935,453.7872621439487,205922.87928410078,-3690.727763594794,3416.164619017408,-5.860985717928371,0.1273978856747046,11.654157307528328,205923.99741637445,0.07322334082613488,101826.98380872623,3268.816082827989,957.1992422531843,591.5579072998389,128.54531044221363,1.2061337449314515,440.84630187568035,194345.4618774635,-3721.765484555565,3453.3564780148763,-2.2444763664767704,0.10863511798672945,11.827964877039262,194346.91663607417,0.07232289299114858,97421.95671309007,3297.399052642929,962.9244124236462,682.0423197015111,190.9437057987623,1.3091373868543297,459.946990239143,211551.23383004632,-3941.6571186446545,3413.32562733282,-3.0321181004765263,0.193480258917771,11.653627031903094,211552.94767074398,0.07104914049750263,106825.58858746881,3811.61479693097,1035.4495921297564,620.0452961157162,130.59088163103183,1 (15).edf,CMPS,1,Stress
0.0023511223984342966,113.08757003628754,12788.79849671224,-1035.108105819512,3661.9146623806914,-11.147344249173628,13.826199614176264,404.4482565044046,12788.798502240019,0.08607526505126216,7738.617191793478,1005.9145120662142,225.78948293970737,101.50633260011207,71.5649356950564,-0.11791295766979333,91.86318098032207,8438.844019823408,-308.78640314406675,431.9951333414398,0.6472589523998291,-0.04163851338489491,-0.5685706877938683,8438.857923288993,0.5771589363534365,160.66826873573893,219.08044112430207,177.94997412054153,1300.0133470683238,6510.305449416194,0.017894927182004767,20.27358082521458,411.0180794765083,-174.8086083273673,149.95710669694802,0.07197640137996855,0.022671394393558125,1.635524359963986,411.01839970492716,0.9811907175457287,127.56754205370456,34.75305939131761,41.792190800141725,86.20726175639595,69.05648250219282,0.030272742354164488,23.08348490068373,532.8472751600938,-221.71615854996662,183.75477112978032,0.05767185462665029,0.010281979651309373,1.9081155399770298,532.8481915990233,0.8090277117769226,130.81338843422026,28.38900937886939,36.11757020183086,151.35359849069968,127.12642735900477,0.03667310610841977,39.98294422050931,1598.635828540359,-266.33078582698477,300.618928058186,-3.9162927833811025,1.281811497875391,5.677995190602211,1598.6371734570705,0.6288091473919011,912.1316505297962,232.54243573578762,74.98240146153172,92.27167521239775,73.68164313221759,1 (16).edf,CMPS,1,Stress
0.4005129865177321,387.8380910710225,150418.38488561477,-3964.126511076972,2849.2497597903616,-10.642081817404337,-0.5414625764218335,19.53895417253011,150418.54529626714,0.0742304609047517,81885.51956896354,3319.461308187356,849.6608394022677,567.7073683733619,222.01132655414213,-0.16287246129540217,580.4557111074316,336928.8325572341,-4626.326479761025,3560.0996519686655,-5.90355847587051,-0.5852943493217968,7.6274955226044945,336928.8590846727,0.06668024832837254,167792.01675678787,6197.143517335588,1630.9331429262243,1254.8184877388478,398.79419367425226,-0.06087512358987494,26.16773229193522,684.7502133023893,-445.9853981939644,383.2368987312601,-1.0998108856848767,0.37533535377987803,11.606735415581314,684.7539190830613,0.4017563275781192,123.5752824199974,14.07713134545412,18.432245218816156,339.7157834590433,130.95865720947393,0.8015880886006557,402.78833660334755,162238.44410369158,-3718.6597318037393,2730.960004799844,-6.764724481159284,-0.7515359471448024,16.977523906948974,162239.08664715537,0.0785630823298264,88452.97604856291,3431.548512262373,958.7517516194954,841.6630555064581,423.90398371763257,0.3073486550119592,393.1564747283292,154572.01362080735,-3835.1143412411193,2839.5046723417067,-9.229861516911235,-0.4210671079253596,17.90061927149862,154572.10808400312,0.07605253970877981,82323.60371499122,3217.663409153983,855.8605710227831,591.2562129270561,218.09373704005282,1 (17).edf,CMPS,1,Stress
0.0024780795589064313,56.117781994217424,3149.205455950513,-627.6635710692611,409.71340286120983,-0.5024056474431697,0.5949241668585405,7.90172308828032,3149.2054620913914,0.3682292161555167,1687.4015752254484,233.1723009098913,64.01325387735714,73.94224295695713,20.181478933240243,1.6618212094831184,521.8964987161364,272375.9553721622,-3975.137920396027,4253.294026340684,-1.4950163111014394,0.47688005570587216,7.080624870365385,272378.71702189447,0.06534802603355117,125192.78330296314,7241.99046202438,2491.730176882672,2390.54790282822,961.8350618745277,-0.13561789806236188,47.84137720348129,2288.7973727257786,-590.4125187568517,260.12609351316297,1.226241941221443,-1.0947719063876942,7.055654487210685,2288.8157649400528,0.4354933746581195,820.908735745104,57.11002674589238,44.33181809563006,58.60469348611768,23.38702374509448,0.20479616859204258,69.1788403354338,4785.711950155443,-642.1767245866458,694.0499088312343,1.7331250780555503,-0.967258783124224,11.202091617564747,4785.753891626114,0.2912470262138953,2322.3244472465644,93.69318708732473,54.960643854369415,116.97510656459731,57.09184836903433,-0.14118072391117803,263.54566176043375,69456.31583274496,-1327.2746562321788,1523.9963219507083,-6.388857557244773,0.9410046489286358,6.4445854498192325,69456.33576474177,0.16800002885984808,24032.607521755057,206.77707972934542,72.52977332583217,122.35348471111239,37.44054695946235,1 (18).edf,CMPS,1,Stress
